Indice,Fecha,ID_aerolinea,Matricula,Num_vuelo,ID_Origgen_Seq,Origen,ID_Destino_Seq,Destino,Hora_salida,Retraso_Salida,Hora_llegada,Retraso_llegada,Retraso_Clima
267,08/01/2018,19805,N889NN,2556,1468305,SAT,1105703,CLT,653,-4,1037,-14,4.030194512
268,08/01/2018,19805,N973NN,2557,1288903,LAS,1127805,DCA,2321,608,708,605,0
269,08/01/2018,19805,N972NN,2558,1169706,FLL,1129806,DFW,857,-1,1111,2,4.030194512
270,08/01/2018,19805,N9618A,2559,1129806,DFW,1143302,DTW,1111,11,1459,16,0
271,08/01/2018,19805,N9618A,2559,1143302,DTW,1129806,DFW,1545,22,1726,10,4.030194512
272,08/01/2018,19805,N929NN,2561,1105703,CLT,1501606,STL,1918,73,2118,135,73
273,08/01/2018,19805,N140AN,2562,1129806,DFW,1410005,PHL,558,-2,1008,-6,4.030194512
274,08/01/2018,19805,N140AN,2562,1410005,PHL,1129806,DFW,1117,-3,1355,2,4.030194512
275,08/01/2018,19805,N910AU,2563,1042302,AUS,1129806,DFW,500,-9,605,-9,4.030194512
276,08/01/2018,19805,N928NN,2564,1129806,DFW,1014005,ABQ,2252,12,2343,21,0
277,08/01/2018,19805,N846NN,2565,1486903,SLC,1393006,ORD,618,-10,1050,6,4.030194512
278,08/01/2018,19805,N904NN,2566,1129806,DFW,1486903,SLC,1655,5,1827,-3,4.030194512
279,08/01/2018,19805,N994AN,2567,1129806,DFW,1330303,MIA,624,-6,1022,0,4.030194512
280,08/01/2018,19805,N155NN,2568,1129806,DFW,1467903,SAN,2226,6,2332,19,0
281,08/01/2018,19805,N398AN,2570,1330303,MIA,1410005,PHL,1453,61,1801,67,0
282,08/01/2018,19805,N379AA,2571,1410005,PHL,1330303,MIA,1824,169,2153,184,0
283,08/01/2018,19805,N190AA,2572,1247805,JFK,1330303,MIA,1314,-1,1614,-13,4.030194512
284,08/01/2018,19805,N196AA,2572,1330303,MIA,1247805,JFK,1817,-3,2218,44,0
285,08/01/2018,19805,N971TW,2573,1393006,ORD,1501606,STL,2221,6,2331,14,4.030194512
286,08/01/2018,19805,N985NN,2574,1501606,STL,1410702,PHX,724,-6,840,-22,4.030194512
287,08/01/2018,19805,N766AN,2575,1330303,MIA,1129806,DFW,709,9,910,10,4.030194512
288,08/01/2018,19805,N906AN,2576,1393006,ORD,1082106,BWI,1838,18,2139,28,0
289,08/01/2018,19805,N996AN,2577,1405702,PDX,1129806,DFW,735,-5,1301,-29,4.030194512
290,08/01/2018,19805,N321RL,2578,1320402,MCO,1330303,MIA,629,-1,739,-1,4.030194512
291,08/01/2018,19805,N982NN,2579,1129806,DFW,1072102,BOS,1630,100,2118,103,0
292,08/01/2018,19805,N925NN,2580,1247805,JFK,1105703,CLT,1936,36,2240,78,0
293,08/01/2018,19805,N803NN,2581,1393006,ORD,1105703,CLT,1846,21,2203,39,0
294,08/01/2018,19805,N940AN,2582,1082106,BWI,1393006,ORD,738,-4,840,-29,4.030194512
295,08/01/2018,19805,N982AN,2583,1069302,BNA,1129806,DFW,722,-9,939,-1,4.030194512
296,08/01/2018,19805,N146AA,2585,1129806,DFW,1393006,ORD,157,202,405,195,0
297,08/01/2018,19805,N840NN,2586,1393006,ORD,1474703,SEA,2047,32,2328,41,0
298,08/01/2018,19805,N9629H,2587,1129806,DFW,1393102,ORF,1840,5,2240,7,4.030194512
299,08/01/2018,19805,N884NN,2588,1072102,BOS,1410702,PHX,1756,84,2052,95,0
300,08/01/2018,19805,N338PK,2590,1490803,SNA,1393006,ORD,650,-5,1303,-6,4.030194512
301,08/01/2018,19805,N836NN,2591,1129806,DFW,1468305,SAT,728,8,826,2,4.030194512
302,08/01/2018,19805,N836NN,2591,1468305,SAT,1129806,DFW,921,-5,1023,-16,4.030194512
303,08/01/2018,19805,N146AA,2594,1042302,AUS,1129806,DFW,2100,69,2201,62,0
304,08/01/2018,19805,N146AA,2594,1129806,DFW,1042302,AUS,1912,82,2017,94,0
305,08/01/2018,19805,N384AA,2595,1410005,PHL,1330303,MIA,1812,27,2112,16,0
306,08/01/2018,19805,N9012,2596,1129806,DFW,1244102,JAC,1331,136,1519,132,0
307,08/01/2018,19805,N825NN,2597,1154005,ELP,1393006,ORD,1304,-3,1734,6,4.030194512
308,08/01/2018,19805,N825NN,2597,1393006,ORD,1154005,ELP,1014,-1,1214,-7,4.030194512
309,08/01/2018,19805,N9624T,2598,1226603,IAH,1129806,DFW,1235,-3,1346,-4,4.030194512
310,08/01/2018,19805,N983NN,2600,1072102,BOS,1129806,DFW,807,-3,1135,13,4.030194512
311,08/01/2018,19805,N987AN,2601,1289208,LAX,1039707,ATL,1550,25,2332,36,0
312,08/01/2018,19805,N937NN,2602,1105703,CLT,1129806,DFW,2126,96,2309,98,96
313,08/01/2018,19805,N844NN,2603,1489302,SMF,1129806,DFW,28,-7,543,-15,4.030194512
314,08/01/2018,19805,N912NN,2604,1474703,SEA,1393006,ORD,956,1,1649,45,0
315,08/01/2018,19805,N842NN,2605,1449202,RDU,1129806,DFW,600,0,803,4,4.030194512
316,08/01/2018,19805,N162AA,2607,1129806,DFW,1410702,PHX,1737,2,1800,0,4.030194512
317,08/01/2018,19805,N826NN,2608,1410005,PHL,1129806,DFW,1639,15,1929,27,0
318,08/01/2018,19805,N801NN,2609,1410005,PHL,1129806,DFW,1823,1,2116,1,4.030194512
319,08/01/2018,19805,N9625W,2610,1119302,CVG,1129806,DFW,1431,18,1554,13,4.030194512
320,08/01/2018,19805,N9625W,2610,1129806,DFW,1119302,CVG,1055,30,1357,24,0
321,08/01/2018,19805,N131NN,2611,1393006,ORD,1289208,LAX,1332,7,1640,48,0
322,08/01/2018,19805,N890NN,2612,1129202,DEN,1129806,DFW,613,-5,923,-2,4.030194512
323,08/01/2018,19805,N877NN,2613,1129806,DFW,1490803,SNA,943,-2,1043,-1,4.030194512
324,08/01/2018,19805,N814NN,2614,1477104,SFO,1393006,ORD,754,-1,1456,36,0
325,08/01/2018,19805,N971NN,2615,1084905,BZN,1129806,DFW,1209,21,1603,13,4.030194512
326,08/01/2018,19805,N971NN,2615,1129806,DFW,1084905,BZN,914,19,1128,25,0
327,08/01/2018,19805,N953NN,2616,1129806,DFW,1385103,OKC,649,-5,749,-1,4.030194512
328,08/01/2018,19805,N953NN,2616,1385103,OKC,1129806,DFW,828,-7,934,-16,4.030194512
329,08/01/2018,19805,N991NN,2617,1226402,IAD,1129806,DFW,704,0,932,12,4.030194512
330,08/01/2018,19805,N946NN,2619,1039707,ATL,1129806,DFW,847,-5,1006,-16,4.030194512
331,08/01/2018,19805,N984TW,2620,1129806,DFW,1233904,IND,1848,3,2148,-8,4.030194512
332,08/01/2018,19805,N982TW,2621,1334207,MKE,1129806,DFW,653,-3,921,-14,4.030194512
333,08/01/2018,19805,N803NN,2622,1457002,RNO,1393006,ORD,1132,-4,1750,11,4.030194512
334,08/01/2018,19805,N918NN,2623,1072102,BOS,1330303,MIA,640,-4,958,-16,4.030194512
335,08/01/2018,19805,N8031M,2624,1330303,MIA,1530402,TPA,1734,-2,1842,-2,4.030194512
336,08/01/2018,19805,N8031M,2624,1530402,TPA,1330303,MIA,1921,-8,2045,6,4.030194512
337,08/01/2018,19805,N914AN,2625,1330303,MIA,1226402,IAD,2146,10,24,13,4.030194512
338,08/01/2018,19805,N958NN,2626,1490803,SNA,1129806,DFW,805,-5,1301,-11,4.030194512
339,08/01/2018,19805,N823NN,2627,1449202,RDU,1129806,DFW,1554,-2,1758,1,4.030194512
340,08/01/2018,19805,N9622A,2628,1129806,DFW,1387102,OMA,2306,51,52,54,0
341,08/01/2018,19805,N959NN,2629,1161802,EWR,1393006,ORD,800,43,935,36,0
342,08/01/2018,19805,N9628W,2630,1129806,DFW,1226603,IAH,1243,4,1355,9,4.030194512
343,08/01/2018,19805,N9628W,2630,1226603,IAH,1129806,DFW,1435,5,1545,-3,4.030194512
344,08/01/2018,19805,N9620D,2631,1129806,DFW,1086803,CAE,1830,0,2149,-4,4.030194512
345,08/01/2018,19805,N166NN,2632,1295304,LGA,1129806,DFW,658,-1,947,-5,4.030194512
346,08/01/2018,19805,N969NN,2633,1393006,ORD,1127805,DCA,1909,9,2231,30,0
347,08/01/2018,19805,N933AM,2634,1393006,ORD,1477104,SFO,1023,-2,1249,-12,4.030194512
348,08/01/2018,19805,N933AM,2634,1477104,SFO,1393006,ORD,1414,-3,2101,12,4.030194512
349,08/01/2018,19805,N905NN,2635,1129202,DEN,1129806,DFW,1430,-1,1717,-17,4.030194512
350,08/01/2018,19805,N905NN,2635,1129806,DFW,1129202,DEN,1241,-4,1347,1,4.030194512
351,08/01/2018,19805,N154AA,2636,1129806,DFW,1042302,AUS,1913,8,2025,21,0
352,08/01/2018,19805,N939AN,2637,1161802,EWR,1410702,PHX,1646,10,1925,21,0
353,08/01/2018,19805,N939AN,2637,1410702,PHX,1490803,SNA,2017,9,2141,18,0
354,08/01/2018,19805,N909AM,2638,1389101,ONT,1129806,DFW,828,12,1345,27,0
355,08/01/2018,19805,N932AN,2639,1393006,ORD,1477104,SFO,1441,-3,1923,128,0
356,08/01/2018,19805,N863NN,2640,1129806,DFW,1402702,PBI,1429,1,1824,8,4.030194512
357,08/01/2018,19805,N863NN,2640,1402702,PBI,1129806,DFW,1906,5,2103,-1,4.030194512
358,08/01/2018,19805,N70425,2641,1129806,DFW,1419306,PNS,2045,0,2226,-2,4.030194512
359,08/01/2018,19805,N992AU,2642,1129806,DFW,1289208,LAX,2119,4,2221,-3,4.030194512
360,08/01/2018,19805,N861NN,2643,1247805,JFK,1105703,CLT,633,3,834,5,4.030194512
361,08/01/2018,19805,N90024,2644,1129806,DFW,1591904,XNA,1627,107,1730,99,0
362,08/01/2018,19805,N90024,2644,1591904,XNA,1129806,DFW,1806,95,1911,81,0
363,08/01/2018,19805,N887NN,2645,1295304,LGA,1320402,MCO,639,-6,914,-14,4.030194512
364,08/01/2018,19805,N967NN,2646,1099402,CHS,1129806,DFW,1529,-5,1706,-19,4.030194512
365,08/01/2018,19805,N967NN,2646,1129806,DFW,1099402,CHS,1102,-3,1439,-1,4.030194512
366,08/01/2018,19805,N998NN,2647,1247805,JFK,1474703,SEA,724,-6,1056,6,4.030194512
367,08/01/2018,19805,N998NN,2647,1474703,SEA,1247805,JFK,1210,25,2052,29,0
368,08/01/2018,19805,N987NN,2648,1330303,MIA,1127805,DCA,2013,-2,2312,13,4.030194512
369,08/01/2018,19805,N135NN,2649,1129806,DFW,1288903,LAS,912,2,1011,7,4.030194512
370,08/01/2018,19805,N135NN,2649,1288903,LAS,1129806,DFW,1101,1,1548,-2,4.030194512
371,08/01/2018,19805,N855NN,2650,1330303,MIA,1393006,ORD,2134,4,2325,-23,4.030194512
372,08/01/2018,19805,N104NN,2652,1247805,JFK,1477104,SFO,1809,34,2204,47,0
373,08/01/2018,19805,N993NN,2653,1163807,FAT,1129806,DFW,602,-2,1108,-16,4.030194512
374,08/01/2018,19805,N992NN,2654,1127805,DCA,1247805,JFK,1856,12,2028,-2,4.030194512
375,08/01/2018,19805,N958NN,2655,1129202,DEN,1129806,DFW,1630,1,1921,-16,4.030194512
376,08/01/2018,19805,N958NN,2655,1129806,DFW,1129202,DEN,1446,6,1543,2,4.030194512
377,08/01/2018,19805,N861NN,2656,1105703,CLT,1129806,DFW,1608,-2,1746,-8,4.030194512
378,08/01/2018,19805,N315RJ,2657,1320402,MCO,1330303,MIA,851,-4,955,-12,4.030194512
379,08/01/2018,19805,N315RJ,2657,1330303,MIA,1320402,MCO,659,4,759,-4,4.030194512
380,08/01/2018,19805,N809NN,2658,1405702,PDX,1410702,PHX,500,0,745,6,4.030194512
381,08/01/2018,19805,N305NX,2659,1410702,PHX,1490803,SNA,1349,-8,1506,-7,4.030194512
382,08/01/2018,19805,N986NN,2659,1490803,SNA,1129806,DFW,1641,37,2154,45,0
383,08/01/2018,19805,N951NN,2660,1410005,PHL,1072102,BOS,638,-7,802,-2,4.030194512
384,08/01/2018,19805,N896NN,2661,1226603,IAH,1105703,CLT,455,-8,816,-20,4.030194512
385,08/01/2018,19805,N897NN,2662,1105703,CLT,1537002,TUL,1831,37,2055,96,37
386,08/01/2018,19805,N990NN,2663,1069302,BNA,1289208,LAX,1641,11,1905,11,4.030194512
387,08/01/2018,19805,N990NN,2663,1289208,LAX,1069302,BNA,947,15,1545,5,4.030194512
388,08/01/2018,19805,N350AN,2665,1410005,PHL,1330303,MIA,1104,19,1354,5,4.030194512
389,08/01/2018,19805,N941AN,2666,1042302,AUS,1105703,CLT,457,-3,843,-7,4.030194512
390,08/01/2018,19805,N941NN,2667,1449202,RDU,1393006,ORD,1129,-1,1224,-25,4.030194512
391,08/01/2018,19805,N7547A,2668,1129806,DFW,1226603,IAH,708,-7,823,1,4.030194512
392,08/01/2018,19805,N7547A,2668,1226603,IAH,1129806,DFW,858,-5,954,-25,4.030194512
393,08/01/2018,19805,N321RL,2669,1295304,LGA,1330303,MIA,1325,-5,1646,-5,4.030194512
394,08/01/2018,19805,N321RL,2669,1330303,MIA,1295304,LGA,906,-4,1152,-24,4.030194512
395,08/01/2018,19805,N995NN,2670,1082106,BWI,1105703,CLT,632,-5,822,2,4.030194512
396,08/01/2018,19805,N973AN,2671,1410702,PHX,1467903,SAN,1015,-7,1134,-9,4.030194512
397,08/01/2018,19805,N973AN,2671,1467903,SAN,1410702,PHX,1228,-6,1407,7,4.030194512
398,08/01/2018,19805,N995NN,2673,1079206,BUF,1105703,CLT,1149,-6,1342,-7,4.030194512
399,08/01/2018,19805,N995NN,2673,1105703,CLT,1079206,BUF,923,-1,1047,-18,4.030194512
400,08/01/2018,19805,N864NN,2674,1330303,MIA,1467903,SAN,2036,11,2241,13,4.030194512
401,08/01/2018,19805,N971NN,2675,1069302,BNA,1129806,DFW,1949,33,2140,22,0
402,08/01/2018,19805,N971NN,2675,1129806,DFW,1069302,BNA,1712,32,1901,32,0
403,08/01/2018,19805,N931AN,2676,1154005,ELP,1129806,DFW,625,-8,915,-15,4.030194512
404,08/01/2018,19805,N908AA,2677,1320402,MCO,1129806,DFW,556,-4,758,10,4.030194512
405,08/01/2018,19805,N814NN,2679,1127805,DCA,1393006,ORD,2008,48,2200,73,0
406,08/01/2018,19805,N814NN,2679,1393006,ORD,1127805,DCA,1540,20,1920,62,0
407,08/01/2018,19805,N567UW,1883,1105703,CLT,1393006,ORD,1508,13,1621,11,4.030194512
408,08/01/2018,19805,N567UW,1883,1393006,ORD,1105703,CLT,1731,15,2054,34,0
409,08/01/2018,19805,N207UW,1885,1129806,DFW,1410702,PHX,1617,-3,1638,-8,4.030194512
410,08/01/2018,19805,N978UY,1886,1393006,ORD,1105703,CLT,1123,43,1413,36,0
411,08/01/2018,19805,N207UW,1887,1410702,PHX,1129806,DFW,845,-2,1318,-1,4.030194512
412,08/01/2018,19805,N950UW,1888,1410005,PHL,1348702,MSP,816,1,1021,8,4.030194512
413,08/01/2018,19805,N961UW,1889,1410005,PHL,1319801,MCI,2016,-9,2207,-16,4.030194512
414,08/01/2018,19805,N190UW,1890,1410005,PHL,1474703,SEA,1702,73,2012,76,0
415,08/01/2018,19805,N107US,1891,1105703,CLT,1161802,EWR,1710,50,2011,114,0
416,08/01/2018,19805,N107US,1891,1161802,EWR,1105703,CLT,2037,97,2316,125,0
417,08/01/2018,19805,N967UW,1892,1410005,PHL,1226603,IAH,2127,67,105,134,0
418,08/01/2018,19805,N508AY,1893,1410005,PHL,1289208,LAX,819,-6,1142,19,0
419,08/01/2018,19805,N702UW,1894,1501606,STL,1105703,CLT,545,-7,831,-13,4.030194512
420,08/01/2018,19805,N923US,1895,1105703,CLT,1288903,LAS,1135,-5,1313,-5,4.030194512
421,08/01/2018,19805,N538UW,1896,1320402,MCO,1105703,CLT,632,-6,828,4,4.030194512
422,08/01/2018,19805,N121UW,1897,1169706,FLL,1410005,PHL,1132,3,1406,-14,4.030194512
423,08/01/2018,19805,N121UW,1897,1410005,PHL,1169706,FLL,800,1,1036,-5,4.030194512
424,08/01/2018,19805,N967UW,1898,1072102,BOS,1410005,PHL,1015,-6,1142,-17,4.030194512
425,08/01/2018,19805,N539UW,1899,1320402,MCO,1410005,PHL,928,-10,1147,-23,4.030194512
426,08/01/2018,19805,N951UW,1901,1104205,CLE,1410005,PHL,1944,86,2111,82,0
427,08/01/2018,19805,N951UW,1901,1410005,PHL,1104205,CLE,1638,46,1846,69,0
428,08/01/2018,19805,N568UW,1902,1072102,BOS,1105703,CLT,1441,0,1705,-8,4.030194512
429,08/01/2018,19805,N568UW,1902,1105703,CLT,1072102,BOS,1140,5,1336,-14,4.030194512
430,08/01/2018,19805,N584UW,1903,1105703,CLT,1319801,MCI,2341,181,52,168,0
431,08/01/2018,19805,N956UW,1904,1329604,MHT,1410005,PHL,1833,3,2004,-3,4.030194512
432,08/01/2018,19805,N956UW,1904,1410005,PHL,1329604,MHT,1637,14,1756,6,4.030194512
433,08/01/2018,19805,N801AW,1905,1025702,ALB,1105703,CLT,1957,30,2231,55,0
434,08/01/2018,19805,N801AW,1905,1105703,CLT,1025702,ALB,1707,29,1918,38,0
435,08/01/2018,19805,N715UW,1906,1105703,CLT,1319801,MCI,1622,5,1749,7,4.030194512
436,08/01/2018,19805,N715UW,1906,1319801,MCI,1105703,CLT,1830,6,2148,7,4.030194512
437,08/01/2018,19805,N714US,1907,1039707,ATL,1410005,PHL,714,-11,906,-23,4.030194512
438,08/01/2018,19805,N180US,1908,1129806,DFW,1330303,MIA,1255,9,1645,-2,4.030194512
439,08/01/2018,19805,N915US,1908,1288903,LAS,1129806,DFW,650,0,1132,-7,4.030194512
440,08/01/2018,19805,N750UW,1909,1105703,CLT,1452401,RIC,1849,59,1959,58,58
441,08/01/2018,19805,N750UW,1909,1452401,RIC,1105703,CLT,2032,47,2223,72,0
442,08/01/2018,19805,N744P,1910,1449202,RDU,1289208,LAX,623,0,842,-14,4.030194512
443,08/01/2018,19805,N709UW,1911,1452401,RIC,1105703,CLT,657,-5,847,22,0
444,08/01/2018,19805,N534UW,1915,1072102,BOS,1105703,CLT,1107,8,1323,-2,4.030194512
445,08/01/2018,19805,N534UW,1915,1105703,CLT,1072102,BOS,748,-1,1014,10,4.030194512
446,08/01/2018,19805,N967UW,1916,1319801,MCI,1410005,PHL,1550,12,2019,55,0
447,08/01/2018,19805,N967UW,1916,1410005,PHL,1319801,MCI,1256,-3,1443,-8,4.030194512
448,08/01/2018,19805,N700UW,1917,1393102,ORF,1105703,CLT,714,-3,853,0,4.030194512
449,08/01/2018,19805,N556UW,1919,1410005,PHL,1320402,MCO,1949,64,2250,73,0
450,08/01/2018,19805,N925UY,1920,1393006,ORD,1410005,PHL,1517,5,1850,30,0
451,08/01/2018,19805,N925UY,1920,1410005,PHL,1393006,ORD,1245,-5,1356,-19,4.030194512
452,08/01/2018,19805,N767UW,1921,1330303,MIA,1530402,TPA,1940,-5,2041,-12,4.030194512
453,08/01/2018,19805,N714US,1922,1410005,PHL,1430705,PVD,2319,99,26,82,0
454,08/01/2018,19805,N704US,1923,1079206,BUF,1105703,CLT,1934,22,2215,67,0
455,08/01/2018,19805,N704US,1923,1105703,CLT,1079206,BUF,1713,33,1857,26,0
456,08/01/2018,19805,N656AW,1924,1105703,CLT,1069302,BNA,2340,45,2357,45,0
457,08/01/2018,19805,N508AY,1925,1289208,LAX,1410702,PHX,1241,-4,1413,-1,4.030194512
458,08/01/2018,19805,N649AW,1926,1105703,CLT,1412202,PIT,1141,-4,1303,-10,4.030194512
459,08/01/2018,19805,N649AW,1926,1412202,PIT,1105703,CLT,1442,41,1649,79,0
460,08/01/2018,19805,N740UW,1927,1143302,DTW,1410005,PHL,1806,24,2052,79,0
461,08/01/2018,19805,N740UW,1927,1410005,PHL,1143302,DTW,1532,22,1727,28,0
462,08/01/2018,19805,N812AW,1928,1069302,BNA,1105703,CLT,808,-3,1040,-9,4.030194512
463,08/01/2018,19805,N578UW,1929,1405702,PDX,1105703,CLT,2332,51,728,58,0
464,08/01/2018,19805,N704US,1930,1105703,CLT,1349505,MSY,738,-1,831,-1,4.030194512
465,08/01/2018,19805,N704US,1930,1349505,MSY,1105703,CLT,907,-7,1208,-7,4.030194512
466,08/01/2018,19805,N172US,1931,1082106,BWI,1410702,PHX,1750,21,2013,44,0
467,08/01/2018,19805,N172US,1931,1410702,PHX,1082106,BWI,855,3,1637,9,4.030194512
468,08/01/2018,19805,N747UW,1932,1105703,CLT,1501606,STL,1314,14,1403,16,0
469,08/01/2018,19805,N747UW,1932,1501606,STL,1105703,CLT,1459,32,1829,65,0
470,08/01/2018,19805,N701UW,1934,1410005,PHL,1069302,BNA,809,9,935,28,0
471,08/01/2018,19805,N949UW,1935,1432105,PWM,1410005,PHL,532,-5,705,-9,4.030194512
472,08/01/2018,19805,N957UW,1936,1410005,PHL,1432105,PWM,1527,-2,1654,-9,4.030194512
473,08/01/2018,19805,N957UW,1936,1432105,PWM,1410005,PHL,1736,-7,1901,-23,4.030194512
474,08/01/2018,19805,N161UW,1937,1105703,CLT,1072102,BOS,2237,28,40,23,21
475,08/01/2018,19805,N724UW,1938,1105703,CLT,1393102,ORF,2242,17,2357,23,0
476,08/01/2018,19805,N924US,1939,1105703,CLT,1320402,MCO,1645,16,1816,1,4.030194512
477,08/01/2018,19805,N924US,1939,1320402,MCO,1105703,CLT,1947,37,2226,84,37
478,08/01/2018,19805,N802AW,1940,1324402,MEM,1129806,DFW,627,3,809,4,4.030194512
479,08/01/2018,19805,N665AW,1941,1393006,ORD,1410005,PHL,1943,82,2256,88,0
480,08/01/2018,19805,N665AW,1941,1410005,PHL,1393006,ORD,1645,65,1851,86,0
481,08/01/2018,19805,N152UW,1942,1105703,CLT,1295304,LGA,2128,63,2308,42,34
482,08/01/2018,19805,N766US,1943,1105703,CLT,1349505,MSY,2130,55,2229,57,35
483,08/01/2018,19805,N123UW,1944,1105703,CLT,1245102,JAX,944,-2,1104,-7,4.030194512
484,08/01/2018,19805,N123UW,1944,1245102,JAX,1105703,CLT,1156,-3,1320,-9,4.030194512
485,08/01/2018,19805,N205UW,1945,1383002,OGG,1410702,PHX,2108,-12,533,-27,4.030194512
486,08/01/2018,19805,N709UW,1946,1105703,CLT,1452401,RIC,2114,64,2218,58,34
487,08/01/2018,19805,N768US,1947,1039707,ATL,1105703,CLT,1623,50,1824,79,0
488,08/01/2018,19805,N951UW,1948,1410005,PHL,1412202,PIT,821,16,1009,51,0
489,08/01/2018,19805,N951UW,1948,1412202,PIT,1410005,PHL,1057,49,1210,45,0
491,08/01/2018,19805,N117UW,1950,1105703,CLT,1402702,PBI,917,-2,1059,-5,4.030194512
492,08/01/2018,19805,N117UW,1950,1402702,PBI,1105703,CLT,1157,6,1359,8,4.030194512
493,08/01/2018,19805,N828AW,1951,1410702,PHX,1387102,OMA,1903,6,2335,6,4.030194512
494,08/01/2018,19805,N978UY,1952,1105703,CLT,1289208,LAX,1603,63,1746,38,0
495,08/01/2018,19805,N156UW,1952,1289208,LAX,1105703,CLT,559,-1,1357,1,4.030194512
496,08/01/2018,19805,N768US,1953,1052906,BDL,1410005,PHL,554,-6,730,12,4.030194512
497,08/01/2018,19805,N169UW,1954,1474703,SEA,1105703,CLT,12,0,759,-11,4.030194512
498,08/01/2018,19805,N838AW,1955,1349505,MSY,1410005,PHL,1320,3,1655,-19,4.030194512
499,08/01/2018,19805,N838AW,1955,1410005,PHL,1349505,MSY,1051,16,1247,10,4.030194512
500,08/01/2018,19805,N538UW,1956,1105703,CLT,1477104,SFO,932,-3,1159,-4,4.030194512
501,08/01/2018,19805,N538UW,1956,1477104,SFO,1105703,CLT,1303,0,2152,33,0
502,08/01/2018,19805,N543UW,1957,1105703,CLT,1129202,DEN,918,-2,1035,-12,4.030194512
503,08/01/2018,19805,N543UW,1957,1129202,DEN,1105703,CLT,1131,-6,1638,-26,4.030194512
504,08/01/2018,19805,N752US,1958,1106606,CMH,1410702,PHX,751,1,904,-6,4.030194512
505,08/01/2018,19805,N817AW,1959,1142306,DSM,1410702,PHX,1447,7,1537,-1,4.030194512
506,08/01/2018,19805,N817AW,1959,1410702,PHX,1142306,DSM,837,-9,1328,-6,4.030194512
507,08/01/2018,19805,N154UW,1960,1477104,SFO,1105703,CLT,818,-8,1620,-19,4.030194512
508,08/01/2018,19805,N746UW,1961,1042302,AUS,1105703,CLT,1147,3,1531,-5,4.030194512
509,08/01/2018,19805,N746UW,1961,1105703,CLT,1042302,AUS,920,0,1102,2,4.030194512
510,08/01/2018,19805,N837AW,1962,1105703,CLT,1412202,PIT,2251,42,2359,30,0
511,08/01/2018,19805,N801AW,1964,1105703,CLT,1324402,MEM,2323,44,2359,37,6
513,08/01/2018,19805,N582UW,1969,1393006,ORD,1410702,PHX,1820,55,2000,54,0
514,08/01/2018,19805,N582UW,1969,1410702,PHX,1393006,ORD,1029,-1,1713,57,0
515,08/01/2018,19805,N163US,1970,1410005,PHL,1410702,PHX,1112,47,1252,22,0
516,08/01/2018,19805,N551UW,1972,1393006,ORD,1410005,PHL,1337,1,1657,15,0
517,08/01/2018,19805,N730US,1973,1245102,JAX,1105703,CLT,637,-7,817,2,4.030194512
518,08/01/2018,19805,N730US,1974,1105703,CLT,1501606,STL,2311,172,5,170,153
519,08/01/2018,19805,N191UW,1975,1052906,BDL,1105703,CLT,751,-7,958,-13,4.030194512
520,08/01/2018,19805,N751UW,1976,1105703,CLT,1509602,SYR,216,246,351,234,0
521,08/01/2018,19805,N754UW,1977,1530402,TPA,1330303,MIA,608,-5,705,-12,4.030194512
522,08/01/2018,19805,N560UW,1978,1105703,CLT,1072102,BOS,1931,64,2148,62,0
523,08/01/2018,19805,N556UW,1979,1105703,CLT,1129806,DFW,731,1,911,-2,4.030194512
524,08/01/2018,19805,N705UW,1980,1039707,ATL,1410005,PHL,1002,-3,1204,-10,4.030194512
525,08/01/2018,19805,N762US,1981,1105703,CLT,1430705,PVD,759,-1,1024,19,0
526,08/01/2018,19805,N762US,1981,1430705,PVD,1105703,CLT,1117,-1,1340,10,4.030194512
527,08/01/2018,19805,N746UW,1982,1169706,FLL,1105703,CLT,610,-7,824,1,4.030194512
528,08/01/2018,19805,N975UY,1983,1330303,MIA,1410702,PHX,719,4,909,11,4.030194512
529,08/01/2018,19805,N553UW,1985,1330303,MIA,1127805,DCA,1747,-3,2027,-11,4.030194512
530,08/01/2018,19805,N949UW,1986,1410005,PHL,1412202,PIT,906,-4,1036,3,4.030194512
531,08/01/2018,19805,N949UW,1986,1412202,PIT,1410005,PHL,1112,-4,1220,-15,4.030194512
532,08/01/2018,19805,N950UW,1987,1410005,PHL,1104205,CLE,2110,10,2257,14,4.030194512
533,08/01/2018,19805,N803AW,1988,1105703,CLT,1468305,SAT,1617,2,1815,7,4.030194512
534,08/01/2018,19805,N803AW,1988,1468305,SAT,1410702,PHX,1856,1,1923,4,4.030194512
535,08/01/2018,19805,N767UW,1989,1127805,DCA,1330303,MIA,1534,-5,1759,-40,4.030194512
536,08/01/2018,19805,N957UW,1990,1245102,JAX,1410005,PHL,1215,-5,1418,-14,4.030194512
537,08/01/2018,19805,N957UW,1990,1410005,PHL,1245102,JAX,915,-5,1136,-3,4.030194512
538,08/01/2018,19805,N742PS,1992,1289208,LAX,1226603,IAH,1925,-5,38,-13,4.030194512
539,08/01/2018,19805,N197UW,1993,1410005,PHL,1320402,MCO,806,-4,1027,-13,4.030194512
540,08/01/2018,19805,N721UW,1994,1039707,ATL,1105703,CLT,537,-2,648,-2,4.030194512
541,08/01/2018,19805,N197UW,1995,1320402,MCO,1410702,PHX,1137,-2,1259,-1,4.030194512
542,08/01/2018,19805,N824AW,1996,1129806,DFW,1324402,MEM,1718,18,1838,10,4.030194512
